customer_id,age,city,employment_type,tenure_at_bank_months,existing_customer,declared_income,true_monthly_income,avg_monthly_credits,avg_monthly_debits,monthly_surplus,salary_credit_regularity,avg_savings_balance,savings_growth_rate_3m,upi_txn_count_monthly,upi_avg_ticket_size,has_existing_loan,existing_emi_amount,existing_dti,bounce_count_6m,credit_bureau_score,rent_share,auto_fuel_ev_share,education_share,healthcare_share,discretionary_share,mobile_app_logins_monthly,autopay_mandates_active,recent_large_txn_flag,recent_property_related_txn,recent_auto_dealer_txn,repayment_capacity_ratio,converted,recommended_product_true,employment_type_enc,predicted_income,lead_probability,is_high_quality_lead,predicted_product
CUST100404,40,Kolkata,Salaried-Private,150,1,16822.0,15000.0,13912.0,12567.0,1346.0,0.928,20339.0,0.01,4,656.0,0,0.0,0.0,0,815,0.175,0.062,0.07,0.137,0.556,24,4,0,0,0,0.825,0,Personal Loan,2,15155.912,0.1783741,1,Personal Loan
CUST100405,40,Indore,Self-Employed,33,1,25084.0,54653.0,54436.0,47707.0,6729.0,0.306,500.0,-0.063,16,775.0,1,6953.0,0.127,0,751,0.184,0.095,0.053,0.059,0.482,14,1,0,0,0,0.689,0,Personal Loan,3,54328.91,0.00583905,0,Personal Loan
CUST100406,38,Kolkata,Business Owner,55,1,133146.0,113014.0,112089.0,116317.0,-4228.0,0.367,212962.0,0.037,35,1615.0,0,0.0,0.0,3,629,0.199,0.0,0.094,0.038,0.669,21,2,0,0,0,0.801,0,Personal Loan,0,115120.92,0.002934515,0,Personal Loan
CUST100407,28,Surat,Salaried-Private,84,1,18277.0,37828.0,42954.0,22828.0,20126.0,0.989,131826.0,0.069,11,976.0,1,8504.0,0.225,0,791,0.116,0.0,0.0,0.008,0.651,33,2,0,0,0,0.659,0,Personal Loan,2,44728.598,0.10919928,0,Personal Loan
CUST100408,55,Pune,Business Owner,68,1,12195.0,15000.0,12292.0,6506.0,5786.0,0.41,13211.0,0.035,6,259.0,0,0.0,0.0,0,828,0.253,0.157,0.132,0.072,0.386,16,0,0,0,1,0.747,0,Auto Loan,0,17011.238,0.3180267,1,Auto Loan
CUST100409,23,Hyderabad,Salaried-Govt,33,1,36756.0,65351.0,74757.0,48249.0,26508.0,0.92,115729.0,-0.007,16,1025.0,0,0.0,0.0,0,718,0.295,0.035,0.003,0.0,0.666,23,5,0,0,0,0.705,0,Personal Loan,1,66683.445,0.15982336,0,Personal Loan
CUST100410,29,Pune,Self-Employed,116,0,61365.0,80635.0,77134.0,59672.0,17462.0,0.919,46465.0,0.077,19,381.0,0,0.0,0.0,0,660,0.258,0.121,0.031,0.043,0.548,21,2,0,0,0,0.742,0,Personal Loan,3,68487.6,0.055553906,0,Personal Loan
CUST100411,31,Pune,Salaried-Private,6,1,61383.0,55198.0,57864.0,38615.0,19250.0,0.872,37608.0,0.141,19,284.0,0,0.0,0.0,0,662,0.205,0.21,0.0,0.009,0.575,19,3,0,0,0,0.795,0,Personal Loan,2,55594.96,0.075976856,0,Personal Loan
CUST100412,32,Ahmedabad,Salaried-Govt,177,0,34052.0,30196.0,30687.0,16461.0,14226.0,0.973,16697.0,-0.022,10,906.0,1,5591.0,0.185,0,603,0.009,0.074,0.033,0.0,0.699,11,3,0,0,0,0.806,0,Personal Loan,1,29871.979,0.034161136,0,Personal Loan
CUST100413,27,Bengaluru,Self-Employed,12,1,23601.0,27844.0,31741.0,22886.0,8855.0,0.506,82944.0,0.016,10,145.0,0,0.0,0.0,1,685,0.381,0.008,0.039,0.021,0.55,14,2,0,1,0,0.619,0,Personal Loan,3,30996.336,0.033007894,0,Personal Loan
CUST100414,23,Hyderabad,Salaried-Govt,62,0,48164.0,52839.0,55314.0,38886.0,16428.0,0.949,500.0,0.259,22,673.0,1,5873.0,0.111,0,781,0.187,0.068,0.034,0.0,0.6,22,8,1,0,0,0.702,1,Personal Loan,1,58454.43,0.884528,1,Personal Loan
CUST100415,46,Ahmedabad,Salaried-Private,167,1,42449.0,36260.0,45907.0,40005.0,5902.0,0.923,47218.0,0.063,11,987.0,0,0.0,0.0,0,883,0.217,0.049,0.0,0.089,0.645,21,4,0,0,0,0.783,0,Personal Loan,2,41120.93,0.36940035,1,Personal Loan
CUST100416,56,Kolkata,Salaried-Private,30,1,28252.0,27740.0,33244.0,24202.0,9042.0,1.0,66984.0,-0.061,9,1605.0,0,0.0,0.0,0,657,0.095,0.064,0.0,0.0,0.841,17,5,1,0,0,0.905,1,Personal Loan,2,31317.54,0.93804616,1,Personal Loan
CUST100417,27,Surat,Business Owner,15,1,14638.0,15000.0,13961.0,5266.0,8695.0,0.547,47470.0,0.002,3,969.0,0,0.0,0.0,0,748,0.154,0.103,0.085,0.025,0.633,14,0,0,0,0,0.846,0,Personal Loan,0,14994.263,0.048881404,0,Personal Loan
CUST100418,33,Indore,Salaried-Private,134,0,85325.0,62470.0,78387.0,61878.0,16510.0,0.942,153733.0,-0.021,19,50.0,0,0.0,0.0,0,730,0.322,0.11,0.0,0.004,0.565,24,0,0,0,0,0.678,0,Personal Loan,2,69132.445,0.10720201,0,Personal Loan
CUST100419,40,Hyderabad,Self-Employed,15,1,104951.0,81602.0,89592.0,90015.0,-423.0,0.76,137993.0,0.07,17,50.0,1,6785.0,0.083,0,722,0.274,0.0,0.096,0.0,0.547,20,4,0,0,0,0.643,0,Personal Loan,3,78266.586,0.07071459,0,Personal Loan
CUST100420,55,Delhi,Business Owner,162,1,39477.0,44902.0,48291.0,35021.0,13270.0,0.544,42507.0,0.065,11,1513.0,0,0.0,0.0,0,578,0.143,0.131,0.159,0.057,0.51,16,2,0,0,0,0.857,0,Personal Loan,0,43284.34,0.049461752,0,Personal Loan
CUST100421,47,Jaipur,Salaried-Private,82,0,37929.0,30751.0,36201.0,32496.0,3705.0,0.988,98033.0,-0.011,10,333.0,0,0.0,0.0,0,638,0.363,0.076,0.195,0.026,0.339,26,2,0,0,1,0.637,1,Auto Loan,2,34475.977,0.83326143,1,Auto Loan
CUST100422,49,Pune,Salaried-Private,156,1,29733.0,27294.0,24397.0,15347.0,9049.0,0.913,13624.0,0.189,8,50.0,0,0.0,0.0,0,890,0.059,0.026,0.0,0.124,0.792,22,1,0,0,0,0.941,1,Personal Loan,2,24897.139,0.8582165,1,Personal Loan
CUST100423,43,Chennai,Self-Employed,46,1,35408.0,38054.0,32083.0,26367.0,5716.0,0.286,19852.0,0.047,9,148.0,1,5658.0,0.149,0,799,0.0,0.104,0.081,0.072,0.594,12,1,0,0,0,0.851,0,Personal Loan,3,34508.402,0.027974391,0,Personal Loan
CUST100424,37,Ahmedabad,Salaried-Private,27,1,33374.0,31214.0,32891.0,19273.0,13618.0,0.961,119510.0,0.004,11,1047.0,0,0.0,0.0,0,754,0.0,0.0,0.001,0.033,0.9,21,5,0,0,0,1.0,0,Personal Loan,2,33078.633,0.7756161,1,Personal Loan
CUST100425,29,Bengaluru,Salaried-Govt,173,0,37579.0,41445.0,39748.0,26855.0,12893.0,0.865,96997.0,-0.058,17,706.0,1,2098.0,0.051,0,767,0.275,0.0,0.126,0.045,0.504,24,2,0,0,0,0.674,0,Personal Loan,1,40761.61,0.07863984,0,Personal Loan
CUST100426,53,Kolkata,Self-Employed,137,1,10000.0,22698.0,30893.0,20916.0,9977.0,0.739,54325.0,-0.032,8,974.0,1,2545.0,0.112,0,789,0.096,0.124,0.068,0.026,0.574,29,2,0,0,0,0.791,0,Personal Loan,3,26390.707,0.1231621,0,Personal Loan
CUST100427,51,Delhi,Salaried-Govt,164,1,55805.0,39031.0,36508.0,29418.0,7090.0,0.93,105299.0,-0.06,15,633.0,1,10716.0,0.275,0,687,0.163,0.064,0.02,0.0,0.479,29,3,1,0,0,0.562,0,Personal Loan,1,38812.945,0.11262637,0,Personal Loan
CUST100428,23,Bengaluru,Salaried-Private,59,0,43921.0,54528.0,57584.0,32918.0,24666.0,0.987,90393.0,0.025,20,99.0,0,0.0,0.0,0,692,0.311,0.154,0.0,0.0,0.535,24,0,0,0,0,0.689,1,Personal Loan,2,55916.855,0.2874796,1,Personal Loan
CUST100429,48,Kolkata,Self-Employed,74,1,35494.0,44822.0,48353.0,22065.0,26289.0,0.716,500.0,-0.031,14,50.0,0,0.0,0.0,0,666,0.219,0.019,0.014,0.0,0.748,29,4,0,0,0,0.781,1,Personal Loan,3,47519.227,0.535259,1,Personal Loan
CUST100430,25,Bengaluru,Salaried-Govt,105,1,39018.0,41583.0,51342.0,41311.0,10031.0,0.898,90516.0,0.103,13,233.0,1,7267.0,0.175,0,742,0.038,0.077,0.0,0.083,0.627,19,1,0,0,0,0.788,1,Personal Loan,1,49199.344,0.28484207,1,Personal Loan
CUST100431,48,Lucknow,Salaried-Private,82,1,43207.0,55355.0,49865.0,39785.0,10080.0,0.91,98125.0,-0.007,14,711.0,0,0.0,0.0,1,608,0.375,0.083,0.038,0.04,0.463,18,0,0,0,0,0.625,0,Personal Loan,2,50456.22,0.009820263,0,Personal Loan
CUST100432,51,Pune,Salaried-Govt,45,1,59458.0,55711.0,45025.0,33330.0,11695.0,0.841,28490.0,0.107,18,58.0,1,16607.0,0.298,0,665,0.145,0.084,0.042,0.051,0.379,25,4,0,0,0,0.557,0,Personal Loan,1,52862.125,0.012915761,0,Personal Loan
CUST100433,27,Ahmedabad,Business Owner,69,1,142005.0,143789.0,181055.0,160762.0,20293.0,1.0,23930.0,0.079,42,1141.0,1,34588.0,0.241,0,775,0.172,0.097,0.001,0.061,0.427,23,3,0,0,0,0.587,0,Personal Loan,0,141600.47,0.039300837,0,Personal Loan
CUST100434,38,Jaipur,Self-Employed,110,0,42266.0,53761.0,57098.0,39028.0,18070.0,0.738,93017.0,0.092,17,150.0,1,12561.0,0.234,1,675,0.094,0.088,0.0,0.022,0.562,17,4,0,0,0,0.672,0,Personal Loan,3,52416.582,0.008540099,0,Personal Loan
CUST100435,27,Bengaluru,Salaried-Govt,9,1,49836.0,47836.0,56038.0,43185.0,12853.0,0.996,500.0,0.112,24,50.0,0,0.0,0.0,0,572,0.046,0.061,0.084,0.006,0.803,30,5,0,0,0,0.954,0,Personal Loan,1,59957.465,0.09199649,0,Personal Loan
CUST100436,42,Jaipur,Salaried-Private,62,1,86702.0,87512.0,103133.0,67760.0,35373.0,0.955,138696.0,0.199,18,650.0,1,20741.0,0.237,0,694,0.208,0.0,0.089,0.111,0.356,18,4,0,1,0,0.555,0,Home Loan,2,86899.836,0.13679491,0,Home Loan
CUST100437,55,Lucknow,Salaried-Private,54,1,39950.0,31712.0,38197.0,25724.0,12473.0,0.918,44521.0,-0.028,8,1030.0,0,0.0,0.0,0,776,0.007,0.112,0.0,0.051,0.83,30,1,0,0,0,0.993,1,Personal Loan,2,32811.73,0.75820863,1,Personal Loan
CUST100438,25,Indore,Salaried-Private,15,1,45207.0,72366.0,71883.0,56158.0,15725.0,0.951,117326.0,0.108,20,1396.0,1,25249.0,0.349,0,738,0.17,0.0,0.036,0.0,0.445,22,3,0,0,0,0.481,0,Personal Loan,2,69180.016,0.03090465,0,Personal Loan
CUST100439,36,Bengaluru,Salaried-Private,24,1,30849.0,39831.0,37946.0,42802.0,-4857.0,0.949,95754.0,0.072,7,50.0,1,10008.0,0.251,1,561,0.37,0.0,0.0,0.0,0.379,30,1,0,0,0,0.378,0,Personal Loan,2,38280.395,0.006906549,0,Personal Loan
CUST100440,57,Lucknow,Business Owner,90,1,18046.0,15000.0,11258.0,9610.0,1648.0,0.642,40994.0,0.125,3,1362.0,0,0.0,0.0,0,812,0.27,0.018,0.223,0.06,0.43,20,2,0,0,0,0.73,0,Personal Loan,0,16392.863,0.10130136,0,Personal Loan
CUST100441,33,Surat,Salaried-Private,21,0,19286.0,23495.0,21163.0,17327.0,3836.0,0.948,17216.0,0.049,5,743.0,0,0.0,0.0,0,706,0.204,0.114,0.0,0.0,0.681,21,6,0,0,0,0.796,0,Personal Loan,2,21849.25,0.08589274,0,Personal Loan
CUST100442,27,Jaipur,Self-Employed,64,1,32588.0,49498.0,52434.0,45052.0,7382.0,0.571,153675.0,0.134,17,339.0,0,0.0,0.0,0,747,0.048,0.047,0.058,0.025,0.823,17,1,0,0,0,0.952,0,Personal Loan,3,52295.207,0.06818371,0,Personal Loan
CUST100443,40,Bengaluru,Salaried-Private,102,1,59790.0,71629.0,67675.0,20302.0,47372.0,0.873,105363.0,-0.063,21,990.0,0,0.0,0.0,0,820,0.173,0.172,0.071,0.0,0.584,26,2,0,0,0,0.827,1,Personal Loan,2,60665.11,0.74370813,1,Personal Loan
CUST100444,40,Jaipur,Salaried-Private,157,1,87392.0,89935.0,79040.0,61450.0,17590.0,0.951,398407.0,-0.04,19,1328.0,0,0.0,0.0,0,717,0.084,0.0,0.0,0.011,0.9,15,6,0,0,1,0.916,1,Auto Loan,2,87726.59,0.9574669,1,Auto Loan
CUST100445,46,Pune,Salaried-Private,20,0,74004.0,76074.0,80453.0,71111.0,9342.0,0.772,70130.0,-0.006,12,50.0,0,0.0,0.0,0,551,0.353,0.0,0.0,0.066,0.58,17,3,0,0,0,0.647,0,Personal Loan,2,70018.8,0.029706309,0,Personal Loan
CUST100446,33,Kolkata,Salaried-Private,79,0,80864.0,85915.0,107518.0,79047.0,28471.0,0.814,500.0,0.034,27,435.0,0,0.0,0.0,0,882,0.123,0.0,0.02,0.009,0.848,20,0,0,0,0,0.877,0,Personal Loan,2,90847.63,0.34895584,1,Personal Loan
CUST100447,56,Ahmedabad,Self-Employed,21,0,54320.0,103169.0,107460.0,76536.0,30924.0,0.39,314712.0,0.044,27,378.0,0,0.0,0.0,1,498,0.086,0.0,0.0,0.0,0.9,15,2,0,0,1,0.914,1,Auto Loan,3,103309.83,0.06499589,0,Auto Loan
CUST100448,41,Chennai,Business Owner,78,1,127004.0,104403.0,91882.0,50610.0,41273.0,0.261,254579.0,-0.019,26,963.0,0,0.0,0.0,1,662,0.154,0.022,0.053,0.02,0.751,10,0,1,0,0,0.846,0,Personal Loan,0,95535.07,0.07143362,0,Personal Loan
CUST100449,33,Chennai,Business Owner,88,1,20570.0,15000.0,18613.0,11949.0,6664.0,0.356,54037.0,-0.039,5,1380.0,1,4491.0,0.299,1,812,0.086,0.148,0.0,0.031,0.435,10,0,0,0,0,0.614,0,Personal Loan,0,15630.684,0.0017670072,0,Personal Loan
CUST100450,56,Mumbai,Salaried-Private,144,0,39422.0,84764.0,79160.0,45119.0,34041.0,0.927,191945.0,-0.012,21,687.0,0,0.0,0.0,0,665,0.208,0.123,0.05,0.016,0.603,29,1,0,1,0,0.792,1,Home Loan,2,75081.52,0.9093634,1,Home Loan
CUST100451,55,Chennai,Self-Employed,81,1,41796.0,75779.0,96383.0,86737.0,9647.0,0.822,402386.0,-0.097,24,504.0,1,21154.0,0.279,0,667,0.399,0.074,0.0,0.0,0.248,21,3,0,0,0,0.322,0,Personal Loan,3,78392.57,0.0038951796,0,Personal Loan
CUST100452,40,Surat,Salaried-Private,168,1,77146.0,60233.0,60867.0,60277.0,590.0,0.871,91353.0,0.017,13,873.0,1,19443.0,0.323,0,706,0.181,0.041,0.0,0.046,0.409,20,4,0,0,0,0.496,0,Personal Loan,2,57882.1,0.0045537376,0,Personal Loan
CUST100453,23,Ahmedabad,Business Owner,27,0,138871.0,96469.0,102785.0,109806.0,-7021.0,0.427,325047.0,0.035,29,533.0,1,13581.0,0.141,1,681,0.069,0.106,0.011,0.007,0.666,21,1,1,0,0,0.79,0,Personal Loan,0,97615.555,0.026415307,0,Personal Loan
CUST100454,43,Delhi,Salaried-Govt,12,1,29175.0,72247.0,92775.0,52603.0,40171.0,0.812,73100.0,0.075,20,50.0,0,0.0,0.0,0,646,0.161,0.136,0.11,0.037,0.556,22,2,0,0,0,0.839,0,Personal Loan,1,75983.94,0.07144366,0,Personal Loan
CUST100455,42,Surat,Salaried-Private,3,1,75454.0,61428.0,52047.0,31212.0,20835.0,0.974,155884.0,0.053,16,909.0,0,0.0,0.0,0,672,0.027,0.021,0.0,0.0,0.9,21,2,0,0,0,0.972,0,Personal Loan,2,57789.082,0.34429136,1,Personal Loan
CUST100456,28,Pune,Salaried-Private,66,0,93525.0,64119.0,57225.0,33480.0,23745.0,0.905,180626.0,0.183,27,1143.0,0,0.0,0.0,0,823,0.525,0.027,0.111,0.08,0.257,19,6,0,1,0,0.475,1,Home Loan,2,65262.215,0.7102507,1,Home Loan
CUST100457,45,Ahmedabad,Salaried-Private,37,1,57313.0,75558.0,75635.0,40590.0,35045.0,0.988,230366.0,0.105,21,1187.0,0,0.0,0.0,0,681,0.396,0.034,0.086,0.059,0.425,19,4,0,0,0,0.604,0,Personal Loan,2,71264.46,0.09168337,0,Personal Loan
CUST100458,52,Chennai,Salaried-Private,19,1,85473.0,59261.0,60980.0,32903.0,28077.0,0.904,175680.0,0.099,15,72.0,0,0.0,0.0,0,772,0.33,0.0,0.0,0.016,0.655,29,3,0,1,0,0.67,1,Home Loan,2,58228.746,0.9481962,1,Home Loan
CUST100459,26,Ahmedabad,Business Owner,44,0,78377.0,82488.0,119303.0,74828.0,44475.0,0.671,500.0,0.069,26,954.0,0,0.0,0.0,0,637,0.27,0.133,0.078,0.042,0.477,19,3,0,0,0,0.73,0,Personal Loan,0,93301.34,0.023843301,0,Personal Loan
CUST100460,48,Surat,Self-Employed,175,0,43439.0,57770.0,52963.0,46470.0,6493.0,0.336,98035.0,0.083,11,1416.0,1,2991.0,0.052,0,834,0.16,0.025,0.0,0.095,0.668,12,2,1,0,0,0.788,1,Personal Loan,3,54756.844,0.34314188,1,Personal Loan
CUST100461,27,Ahmedabad,Business Owner,144,1,11979.0,15000.0,12815.0,7571.0,5244.0,0.282,14060.0,0.022,7,1915.0,0,0.0,0.0,0,792,0.163,0.043,0.08,0.077,0.638,16,1,0,0,0,0.837,0,Personal Loan,0,16601.295,0.03099259,0,Personal Loan
CUST100462,49,Surat,Salaried-Private,6,0,145419.0,113583.0,103318.0,93973.0,9345.0,0.936,140067.0,0.048,36,889.0,0,0.0,0.0,0,720,0.154,0.147,0.084,0.09,0.525,25,1,0,1,0,0.846,1,Home Loan,2,108739.336,0.97757643,1,Home Loan
CUST100463,37,Mumbai,Salaried-Govt,165,1,58451.0,47381.0,51399.0,49659.0,1740.0,0.903,65143.0,0.194,17,1142.0,0,0.0,0.0,0,784,0.465,0.028,0.096,0.054,0.357,29,1,0,0,0,0.535,0,Personal Loan,1,53474.67,0.16167992,0,Personal Loan
CUST100464,23,Lucknow,Salaried-Private,39,1,67216.0,45326.0,50938.0,39289.0,11649.0,0.856,148046.0,0.034,11,154.0,0,0.0,0.0,0,862,0.157,0.136,0.0,0.008,0.699,22,7,0,1,0,0.843,1,Home Loan,2,46813.508,0.9798804,1,Home Loan
CUST100465,56,Kolkata,Salaried-Govt,74,1,48818.0,34786.0,32836.0,30907.0,1929.0,0.976,73186.0,-0.067,6,88.0,0,0.0,0.0,0,639,0.112,0.0,0.088,0.054,0.746,24,4,0,0,0,0.888,0,Personal Loan,1,33029.15,0.14689673,0,Personal Loan
CUST100466,28,Bengaluru,Salaried-Private,60,1,70439.0,70620.0,74374.0,35326.0,39048.0,1.0,73354.0,0.096,17,1144.0,0,0.0,0.0,0,634,0.167,0.094,0.148,0.098,0.493,25,3,1,0,0,0.833,1,Personal Loan,2,69459.68,0.9552478,1,Personal Loan
CUST100467,43,Bengaluru,Salaried-Private,74,1,184536.0,98664.0,132385.0,82016.0,50369.0,1.0,500.0,0.11,30,50.0,1,13491.0,0.137,0,763,0.242,0.033,0.02,0.054,0.514,19,6,0,0,0,0.621,1,Personal Loan,2,100447.74,0.5148902,1,Personal Loan
CUST100468,29,Lucknow,Salaried-Govt,137,1,69669.0,50550.0,53344.0,40227.0,13118.0,0.897,207234.0,0.052,16,728.0,1,4843.0,0.096,0,610,0.0,0.0,0.029,0.0,0.876,14,4,1,0,0,0.904,1,Personal Loan,1,52730.766,0.7649663,1,Personal Loan
CUST100469,55,Kolkata,Salaried-Private,129,1,77466.0,67283.0,73887.0,56167.0,17719.0,0.886,55779.0,-0.11,19,1365.0,1,9712.0,0.144,0,586,0.227,0.0,0.09,0.033,0.506,26,3,0,0,0,0.628,0,Personal Loan,2,67483.445,0.011289373,0,Personal Loan
CUST100470,48,Kolkata,Salaried-Govt,108,1,52465.0,72787.0,97051.0,94844.0,2207.0,0.897,116747.0,0.143,16,1006.0,1,7431.0,0.102,0,582,0.0,0.068,0.0,0.06,0.769,23,2,1,1,0,0.898,1,Home Loan,1,73419.13,0.96097034,1,Home Loan
CUST100471,51,Mumbai,Self-Employed,113,1,46045.0,91615.0,86603.0,46784.0,39819.0,0.546,458834.0,0.058,22,1003.0,1,9626.0,0.105,1,714,0.357,0.002,0.0,0.037,0.499,18,0,0,0,0,0.538,0,Personal Loan,3,88093.0,0.005594252,0,Personal Loan
CUST100472,38,Kolkata,Salaried-Private,131,1,22157.0,37214.0,34814.0,21701.0,13113.0,0.927,32371.0,0.015,11,625.0,0,0.0,0.0,0,544,0.0,0.083,0.111,0.061,0.746,18,4,0,1,0,1.0,1,Personal Loan,2,35321.895,0.9526908,1,Personal Loan
CUST100473,39,Surat,Business Owner,35,0,43007.0,58229.0,57038.0,40195.0,16843.0,0.325,80734.0,0.135,20,445.0,1,15215.0,0.261,0,673,0.084,0.015,0.051,0.005,0.584,6,2,0,0,0,0.655,0,Personal Loan,0,56175.21,0.0044695763,0,Personal Loan
CUST100474,45,Mumbai,Salaried-Govt,73,1,65774.0,47468.0,46083.0,28878.0,17205.0,0.841,101975.0,-0.122,12,1727.0,0,0.0,0.0,1,401,0.0,0.0,0.025,0.021,0.9,17,3,0,0,0,1.0,0,Personal Loan,1,48012.465,0.03531315,0,Personal Loan
CUST100475,50,Ahmedabad,Self-Employed,22,1,50966.0,58061.0,45105.0,24010.0,21094.0,0.324,500.0,0.049,14,1267.0,1,7296.0,0.126,1,734,0.396,0.118,0.0,0.044,0.316,12,1,0,0,0,0.478,0,Personal Loan,3,52499.383,0.0016536997,0,Personal Loan
CUST100476,52,Ahmedabad,Self-Employed,127,0,48896.0,70716.0,75715.0,48020.0,27695.0,0.103,500.0,-0.003,18,1073.0,0,0.0,0.0,2,718,0.179,0.078,0.042,0.046,0.656,6,0,0,0,0,0.821,0,Personal Loan,3,66596.29,0.012066165,0,Personal Loan
CUST100477,23,Indore,Self-Employed,80,0,47698.0,74931.0,81116.0,54819.0,26297.0,0.85,80745.0,0.159,24,664.0,0,0.0,0.0,0,706,0.447,0.0,0.003,0.005,0.545,21,2,0,1,0,0.553,0,Home Loan,3,76945.27,0.20233434,1,Home Loan
CUST100478,46,Delhi,Self-Employed,115,1,45105.0,68549.0,70066.0,68704.0,1362.0,0.394,77426.0,0.059,25,358.0,0,0.0,0.0,0,818,0.419,0.099,0.0,0.0,0.482,16,0,1,0,0,0.581,0,Personal Loan,3,70286.7,0.07916597,0,Personal Loan
CUST100479,26,Ahmedabad,Business Owner,102,1,90656.0,74065.0,80517.0,43186.0,37331.0,0.576,148229.0,-0.029,15,1190.0,0,0.0,0.0,0,788,0.33,0.067,0.131,0.0,0.472,14,2,1,0,0,0.67,0,Personal Loan,0,70673.16,0.20607513,1,Personal Loan
CUST100480,33,Lucknow,Self-Employed,51,1,47499.0,92889.0,101129.0,87652.0,13477.0,0.323,30933.0,0.131,24,497.0,1,18418.0,0.198,0,638,0.012,0.034,0.0,0.028,0.728,9,2,0,0,0,0.79,0,Personal Loan,3,94206.9,0.008470236,0,Personal Loan
CUST100481,52,Mumbai,Salaried-Private,27,1,101359.0,92320.0,78710.0,74694.0,4015.0,0.994,226273.0,-0.157,28,689.0,1,9557.0,0.104,0,650,0.2,0.036,0.021,0.037,0.602,22,7,0,0,0,0.697,0,Personal Loan,2,88664.33,0.04419868,0,Personal Loan
CUST100482,31,Jaipur,Salaried-Private,175,1,105371.0,97204.0,106273.0,66711.0,39562.0,0.909,500.0,0.081,19,958.0,1,11996.0,0.123,0,806,0.344,0.14,0.0,0.022,0.37,26,3,0,1,0,0.533,1,Home Loan,2,86819.21,0.83551234,1,Home Loan
CUST100483,50,Jaipur,Self-Employed,54,1,54018.0,84707.0,96039.0,73641.0,22398.0,0.89,143542.0,-0.061,26,755.0,1,21794.0,0.257,0,788,0.227,0.079,0.003,0.031,0.403,23,6,0,0,0,0.516,0,Personal Loan,3,82756.77,0.025896711,0,Personal Loan
CUST100484,39,Lucknow,Salaried-Private,22,0,69889.0,48378.0,39207.0,32294.0,6913.0,0.881,113218.0,0.003,14,1425.0,1,4764.0,0.098,0,702,0.136,0.143,0.11,0.094,0.418,22,3,1,0,0,0.766,0,Personal Loan,2,44528.246,0.3456842,1,Personal Loan
CUST100485,31,Kolkata,Salaried-Private,57,1,59673.0,65057.0,82588.0,65573.0,17015.0,0.947,149155.0,0.021,13,50.0,1,15051.0,0.231,0,570,0.222,0.089,0.105,0.01,0.343,23,2,0,0,0,0.546,0,Personal Loan,2,69999.63,0.0058626444,0,Personal Loan
CUST100486,34,Lucknow,Salaried-Private,162,0,52450.0,72642.0,62808.0,46151.0,16658.0,0.831,113019.0,0.113,21,684.0,1,12042.0,0.166,0,808,0.234,0.074,0.042,0.045,0.44,12,0,0,0,0,0.601,0,Personal Loan,2,66570.64,0.046456,0,Personal Loan
CUST100487,41,Jaipur,Salaried-Govt,49,1,103921.0,83888.0,73760.0,44094.0,29665.0,1.0,67907.0,0.216,25,1719.0,1,11902.0,0.142,0,736,0.003,0.015,0.0,0.097,0.743,20,4,0,0,0,0.855,0,Personal Loan,1,79878.11,0.26983088,1,Personal Loan
CUST100488,49,Indore,Salaried-Private,177,1,100843.0,99327.0,107303.0,90053.0,17250.0,0.91,150202.0,-0.102,21,1099.0,0,0.0,0.0,0,722,0.112,0.069,0.042,0.0,0.777,23,5,0,0,0,0.888,0,Personal Loan,2,95191.87,0.30103895,1,Personal Loan
CUST100489,44,Ahmedabad,Self-Employed,84,0,15876.0,21633.0,24449.0,15956.0,8494.0,0.899,78980.0,0.076,2,551.0,1,2546.0,0.118,0,471,0.258,0.121,0.075,0.101,0.326,18,5,0,0,0,0.624,0,Personal Loan,3,21374.395,0.011176898,0,Personal Loan
CUST100490,55,Ahmedabad,Self-Employed,155,1,49784.0,76973.0,89801.0,65120.0,24681.0,0.449,69337.0,0.216,21,1049.0,0,0.0,0.0,2,731,0.285,0.065,0.0,0.069,0.581,12,0,0,0,0,0.715,0,Personal Loan,3,78509.31,0.017968474,0,Personal Loan
CUST100491,53,Kolkata,Self-Employed,118,1,10000.0,15000.0,17012.0,12787.0,4225.0,0.474,49007.0,-0.006,6,626.0,0,0.0,0.0,0,708,0.209,0.176,0.058,0.018,0.539,11,2,0,0,0,0.791,0,Personal Loan,3,15486.58,0.011054151,0,Personal Loan
CUST100492,49,Bengaluru,Salaried-Private,10,0,104099.0,64727.0,62917.0,54995.0,7923.0,0.816,226924.0,-0.011,20,1383.0,0,0.0,0.0,0,675,0.131,0.121,0.094,0.0,0.654,27,1,0,0,0,0.869,0,Personal Loan,2,66702.914,0.059110165,0,Personal Loan
CUST100493,44,Indore,Salaried-Govt,93,0,46181.0,71443.0,76179.0,81285.0,-5106.0,0.991,500.0,0.059,27,1061.0,1,21498.0,0.301,0,654,0.157,0.0,0.036,0.086,0.421,23,2,0,0,0,0.542,0,Personal Loan,1,71732.13,0.016253754,0,Personal Loan
CUST100494,33,Jaipur,Salaried-Govt,76,0,47380.0,43105.0,43213.0,25375.0,17838.0,0.92,69303.0,0.106,7,217.0,1,12819.0,0.297,0,737,0.089,0.031,0.039,0.101,0.443,27,4,1,0,0,0.613,1,Personal Loan,1,42968.156,0.8391153,1,Personal Loan
